q1,q2,q3,q4,q5,q5x1,q5x2,q6,q7,q8,q9x1,q9x2s1,q9x2s2,q9x2s3,q9x2s4,q9x2s5,q9x2s6,q9x2s7,q9x2s8,q9x3s1,q9x3s2,q9x3s3,q9x3s4,q9x3s5,q9x3s6,q9x4,q10,q10x1,q10x2,q10x2num,q11,q15x1,q15x2,q15x3,q12x1,q12x2,q12x3,q12x4,q12x5,q12x6,q12x7,q12x8,q12x9,q13x1,q13x2,q13x3,q13x4,q13x5,q14x1,q14x2,q14x3,q14x4,cityid,population,citysize,region
1,15,3,7,1,5,3,3,1,2,6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,5,1,2,888,888,2,4,3,3,3,1,3,4,2,1,1,4,1,3,3,3,2,3,3,3,2,4,27116,106679,1,4
2,11,2,7,2,6,7,9,2,1,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,4,4,3,1,2,1,4,3,2,3,1,4,1,3,1,2,3,3,3,4,3,4,27116,106679,1,4
1,11,3,7,1,1,6,8,1,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1,1,8,1,1,1,1,2,1,4,4,4,4,2,4,1,4,4,4,4,3,4,4,4,4,27116,106679,1,4
1,30,6,1,1,5,3,6,2,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,2,888,888,888,2,3,3,3,4,4,4,4,2,3,3,4,4,3,4,3,3,3,2,2,4,2,27116,106679,1,4
2,39,5,4,1,4,4,4,2,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,300,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,1,1,3,1,27116,106679,1,4
1,50,3,4,1,2,2,8,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,1,30,999,3,2,2,2,3,4,3,3,3,3,3,2,1,1,2,2,2,2,3,4,4,27116,106679,1,4
1,19,2,6,1,5,3,7,1,1,5,1,1,1,1,1,1,0,1,0,1,0,1,0,0,5,1,2,888,888,3,3,4,3,1,1,4,3,3,4,4,4,3,4,4,1,1,1,1,1,4,2,27116,106679,1,4
2,53,3,4,1,3,4,999,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,80,2,2,3,2,3,1,3,2,2,2,3,4,3,4,3,2,2,1,3,3,2,3,27123,160293,1,4
2,30,3,4,1,3,4,9,2,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,30,1,4,3,3,2,2,3,3,3,3,3,3,2,1,1,4,2,2,1,1,4,2,27123,160293,1,4
1,41,6,5,1,2,3,6,3,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,888,888,888,2,3,3,3,2,2,2,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,27123,160293,1,4
1,51,4,2,1,2,2,5,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,150,1,2,2,2,1,1,1,2,3,1,2,2,2,2,2,2,2,2,1,1,1,1,27123,160293,1,4
1,40,3,3,1,2,2,4,2,2,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,1,1,1,30,1,3,2,2,1,4,4,4,1,4,4,4,1,4,4,3,1,1,1,2,4,1,27123,160293,1,4
2,28,3,5,1,3,3,7,1,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,20,2,1,2,2,1,1,3,4,3,2,1,3,3,1,2,3,1,2,1,2,3,2,27123,160293,1,4
1,35,6,3,1,2,6,8,1,2,4,1,1,0,1,1,0,0,0,0,1,1,0,0,0,4,1,1,1,100,1,4,4,4,2,1,3,3,3,3,3,3,2,2,3,3,1,2,1,1,4,2,27123,160293,1,4
1,48,3,3,1,2,2,4,2,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,10,4,4,4,4,2,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,3,3,27123,160293,1,4
2,27,4,4,3,3,3,999,2,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,80,4,2,2,2,3,1,3,3,3,3,3,3,2,3,2,2,2,3,2,3,3,3,27201,827382,2,4
2,52,3,5,1,2,3,999,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,30,1,4,4,4,3,9,4,4,4,3,3,4,2,3,4,2,2,3,2,2,4,2,27201,827382,2,4
1,13,2,6,3,2,2,3,3,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,999,1,2,888,888,2,4,3,2,3,2,3,3,2,2,1,3,2,2,2,2,3,3,2,3,2,3,27201,827382,2,4
2,10,2,6,3,2,2,1,4,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,7,2,888,888,888,2,4,4,4,2,1,3,3,3,1,1,3,2,2,2,3,2,2,3,4,2,3,27201,827382,2,4
1,12,2,6,3,2,5,4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,888,888,888,3,2,2,2,2,2,3,3,3,3,3,4,2,3,2,2,9,3,3,3,4,3,27201,827382,2,4
2,36,3,4,1,3,3,6,2,4,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,888,888,888,1,2,3,3,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,4,2,27201,827382,2,4
1,7,2,4,3,2,2,4,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,888,888,888,2,3,1,2,1,1,3,9,2,1,1,1,1,1,1,4,1,1,2,4,3,4,27201,827382,2,4
1,7,3,2,3,5,3,3,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,2,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,27210,403905,2,4
1,9,2,5,1,2,2,6,2,4,4,1,1,1,1,1,1,0,0,1,0,0,0,0,0,4,1,1,1,10,2,3,3,3,2,1,2,3,3,4,2,3,2,2,2,2,2,2,2,2,3,2,27210,403905,2,4
2,29,3,3,1,2,4,4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,888,888,2,3,2,2,2,1,2,3,2,1,1,3,2,2,3,2,2,2,1,3,3,2,27210,403905,2,4
2,11,3,2,3,3,3,4,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,888,888,888,5,4,4,3,2,1,3,2,1,2,1,2,2,1,1,2,2,2,3,2,2,4,27210,403905,2,4
1,26,3,4,1,2,2,6,1,2,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,2,888,888,5,3,2,3,3,1,1,1,2,1,1,2,1,4,1,2,2,3,2,2,4,2,27210,403905,2,4
2,9,2,4,3,3,2,2,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,888,888,888,2,3,3,3,2,2,3,4,3,3,1,3,4,2,2,4,2,2,2,2,3,2,27210,403905,2,4
1,18,3,5,1,2,2,5,2,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,70,2,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,2,3,2,27210,403905,2,4
2,21,3,7,1,3,2,6,1,2,4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,2,888,888,888,2,4,2,1,1,3,2,2,1,4,3,2,3,4,4,3,1,3,2,2,3,1,27210,403905,2,4
2,18,2,5,1,3,2,3,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,888,888,888,2,2,2,2,1,2,3,3,4,3,3,3,1,2,2,3,1,2,2,2,4,2,27210,403905,2,4
1,8,2,4,3,5,2,3,2,2,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4,2,888,888,888,3,4,4,3,2,1,3,1,3,1,1,3,1,1,1,3,2,1,2,3,4,3,27210,403905,2,4
2,36,3,4,3,2,4,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,15,2,4,4,4,4,4,4,4,4,1,1,4,4,1,4,4,4,1,4,4,4,4,27221,76476,2,4
2,48,3,3,1,3,3,6,1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,40,2,3,1,2,2,2,2,2,3,2,1,3,2,3,2,3,3,3,2,3,3,3,27221,76476,2,4
2,42,3,5,1,3,2,5,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,2,888,888,1,3,3,2,3,2,3,3,3,3,1,3,2,3,2,3,3,3,2,3,3,3,27221,76476,2,4
2,42,3,3,1,5,3,7,2,4,5,0,0,0,1,1,0,0,0,999,999,999,999,999,999,7,1,1,1,200,2,3,3,3,1,1,3,3,4,3,2,3,1,3,3,2,2,2,2,3,3,2,27221,76476,2,4
1,27,3,5,1,5,5,7,2,2,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3,1,1,1,100,1,4,3,3,2,3,3,3,3,2,2,4,2,3,2,3,3,2,1,2,4,2,27221,76476,2,4
2,33,5,6,1,3,5,6,2,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,69,1,2,3,3,2,2,2,2,3,3,3,3,1,4,3,2,2,3,1,3,3,2,27221,76476,2,4
2,43,3,1,1,3,3,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,30,1,2,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,3,2,3,3,3,27221,76476,2,4
2,40,3,4,1,2,4,6,2,3,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,70,2,4,3,3,2,2,2,3,2,2,1,2,2,3,3,2,3,2,2,3,2,3,27221,76476,2,4
2,55,4,4,3,2,5,4,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,70,3,3,3,3,1,1,2,3,3,2,1,2,1,2,1,2,1,1,2,2,3,3,27221,76476,2,4
2,46,5,2,1,4,5,7,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,50,2,4,4,4,2,2,3,2,2,1,1,3,2,3,3,3,3,3,3,3,3,3,27221,76476,2,4
1,28,3,4,1,2,4,7,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,43,1,3,3,3,3,3,4,3,2,2,2,3,2,2,3,3,3,2,2,3,3,2,27221,76476,2,4
2,41,5,4,1,6,3,7,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,1,1,100,2,2,3,3,1,1,3,2,2,3,2,2,2,3,3,2,1,2,2,2,3,2,27221,76476,2,4
2,9,2,7,3,2,2,6,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,888,888,888,1,3,2,3,1,1,3,3,3,2,2,3,2,3,3,2,2,2,4,3,4,1,27341,17277,3,4
1,12,3,6,3,2,2,6,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,2,4,2,2,2,9,4,4,4,2,2,4,4,3,3,3,3,3,3,3,3,4,27341,17277,3,4
2,51,5,1,1,4,5,7,1,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,55,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,2,3,27341,17277,3,4
2,22,5,2,3,3,3,5,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,20,2,4,4,3,2,3,3,3,2,3,3,3,2,2,3,3,2,2,2,2,3,2,27341,17277,3,4
1,13,3,5,3,999,999,4,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,20,1,3,3,3,2,1,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,2,27341,17277,3,4
1,6,3,5,3,2,4,5,2,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,4,1,3,4,4,3,3,3,4,2,3,3,4,2,2,2,3,3,3,3,3,3,3,27341,17277,3,4
2,41,3,4,1,3,4,5,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,20,4,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3,3,3,27341,17277,3,4
2,54,4,2,1,2,3,8,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,1,1,1,100,4,4,4,4,1,1,4,4,4,4,4,4,2,4,4,1,1,4,1,1,4,1,27341,17277,3,4
2,51,3,2,1,3,3,6,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,1,65,2,4,4,4,2,3,4,4,4,2,3,4,3,2,2,4,9,2,2,2,2,2,28202,462082,2,4
1,53,3,5,1,3,3,4,2,3,6,1,1,1,1,1,1,0,0,1,0,0,0,0,0,4,1,1,1,20,4,4,4,3,3,1,2,1,2,2,1,1,2,3,2,3,2,3,2,1,2,3,28202,462082,2,4
1,11,5,6,3,1,6,7,3,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,1,2,888,888,2,3,1,2,3,2,4,3,2,3,2,4,1,2,1,3,3,2,2,2,4,2,28202,462082,2,4
2,14,2,2,3,4,3,3,2,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,20,2,3,4,4,4,3,4,4,4,1,1,4,2,3,2,4,3,2,3,3,4,2,28202,462082,2,4
1,13,3,6,3,2,7,5,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,2,4,3,3,2,4,4,4,4,4,4,4,1,4,3,2,1,2,2,1,4,1,28202,462082,2,4
2,14,4,4,1,5,3,6,1,1,6,1,0,0,1,1,1,0,0,1,0,0,1,1,0,6,2,888,888,888,3,1,1,1,1,1,4,4,4,4,1,1,2,4,4,1,1,4,1,1,4,1,28202,462082,2,4
1,28,5,6,1,2,2,6,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,50,1,2,3,3,2,1,3,3,3,2,1,4,1,2,4,2,3,2,2,3,3,3,28202,462082,2,4
1,16,2,5,3,1,2,2,3,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,888,888,888,4,3,4,2,3,2,4,3,2,2,3,4,1,2,1,2,2,2,1,2,2,2,28202,462082,2,4
2,34,3,3,3,2,3,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,888,888,888,1,1,2,2,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,3,4,28202,462082,2,4
1,6,2,6,3,6,2,2,4,5,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,1,1,999,1,1,4,4,4,1,2,2,2,2,3,1,4,2,1,2,2,1,1,28202,462082,2,4
2,16,2,6,3,2,5,6,3,4,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4,2,888,888,888,5,4,4,3,2,1,2,2,2,2,1,2,1,2,1,3,2,1,3,3,3,2,28217,158350,2,4
1,44,6,2,1,2,6,7,2,2,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4,1,1,1,30,2,3,3,3,2,1,3,3,3,3,3,4,3,3,3,2,1,2,2,2,3,2,28217,158350,2,4
2,45,4,6,1,8,3,6,3,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,50,5,3,1,1,4,1,4,3,4,1,1,4,2,3,3,1,1,3,3,2,2,1,28217,158350,2,4
2,9,3,4,4,888,888,6,3,2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,1,4,4,4,3,1,4,3,3,1,1,3,1,2,3,2,2,3,3,3,2,3,28217,158350,2,4
1,38,5,3,1,2,4,6,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,888,888,2,4,4,4,2,2,3,3,2,3,2,3,2,1,2,3,2,2,2,2,3,2,28217,158350,2,4
2,11,4,6,1,3,3,4,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,12,1,3,2,2,2,3,4,4,4,2,1,4,3,2,4,9,2,2,2,2,4,3,28217,158350,2,4
1,43,4,3,1,2,3,6,2,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,10,1,3,3,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,2,2,3,2,28217,158350,2,4
1,7,6,4,3,2,6,6,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,2,4,2,3,3,3,4,3,3,3,2,3,2,3,4,1,2,2,2,2,3,2,28217,158350,2,4
1,18,6,4,1,1,2,999,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,20,2,4,4,4,4,3,4,4,4,1,1,4,1,1,4,3,3,2,3,3,3,2,28217,158350,2,4
2,23,5,4,1,3,2,7,2,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2,888,888,888,3,2,2,2,3,2,3,3,3,3,2,3,2,2,2,3,3,2,2,2,3,2,28217,158350,2,4
1,14,1,2,3,2,2,6,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,10,1,2,1,1,1,1,4,4,4,3,3,3,2,3,3,2,2,3,1,2,3,2,26107,91152,1,4
2,40,4,3,1,3,5,5,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,100,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,26107,91152,1,4
2,40,5,1,3,3,3,3,2,3,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3,1,1,1,35,1,2,2,3,3,1,3,2,2,3,3,2,2,3,3,1,2,2,3,3,2,2,26107,91152,1,4
2,48,5,2,3,3,3,6,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,20,1,4,4,4,2,3,3,3,3,2,2,3,3,2,2,3,2,2,3,3,3,3,26107,91152,1,4
1,54,3,3,3,3,3,3,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,30,2,1,2,2,3,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,4,1,26107,91152,1,4
2,50,6,2,3,2,4,7,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,30,2,4,4,4,1,1,1,2,2,1,1,1,1,1,1,3,2,1,3,3,2,3,26107,91152,1,4
2,45,6,2,1,3,4,5,1,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,70,2,4,4,4,2,2,2,2,2,1,1,2,2,3,3,3,1,1,2,2,3,3,26107,91152,1,4
2,52,5,4,2,2,5,11,3,3,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,50,4,2,2,2,3,1,2,2,3,2,2,3,2,3,3,3,2,2,2,2,4,3,26107,91152,1,4
2,15,2,6,1,3,3,2,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,888,888,888,1,2,3,2,2,2,2,1,1,2,1,4,1,3,2,3,2,3,2,2,3,3,26107,91152,1,4
1,22,3,7,1,2,4,7,1,2,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5,2,888,888,888,2,1,2,2,2,2,3,3,2,2,3,4,1,1,1,4,1,2,3,3,3,3,26107,91152,1,4
2,43,4,2,1,3,5,6,2,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,50,3,2,2,3,3,2,2,2,2,3,2,2,3,3,4,2,2,2,2,2,3,1,26107,91152,1,4
1,8,2,1,3,2,4,4,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,3,2,1,1,1,2,3,2,2,1,1,3,2,4,1,4,1,2,2,2,4,3,26406,3971,5,4
2,32,5,5,1,3,3,999,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,10,4,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26406,3971,5,4
1,23,3,7,1,999,999,6,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,5,2,1,1,1,1,3,2,3,1,3,3,1,3,2,4,2,3,1,3,4,2,26406,3971,5,4
2,9,3,1,3,3,2,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,888,888,888,999,999,999,999,9,9,9,9,9,9,9,9,9,1,2,3,3,3,4,3,3,4,26406,3971,5,4
2,39,5,2,3,2,5,999,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,20,2,3,3,3,3,2,3,2,2,2,9,2,2,2,2,3,2,2,2,2,3,3,26406,3971,5,4
1,43,3,1,1,1,7,8,2,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,50,5,2,2,1,2,3,1,2,3,3,1,3,1,2,1,3,2,2,2,3,2,3,26406,3971,5,4
1,10,3,1,3,2,6,7,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,2,1,1,1,4,3,4,3,3,9,1,3,3,3,4,2,2,2,4,3,3,3,26406,3971,5,4
1,42,3,3,1,2,5,7,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,888,888,888,2,3,3,3,2,1,3,3,2,1,1,3,2,2,3,2,1,3,2,2,3,3,28102,120974,1,4
1,22,6,7,1,2,6,9,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,100,4,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,1,1,2,4,1,28102,120974,1,4
1,5,5,4,3,2,5,5,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,15,4,4,4,3,3,1,2,3,2,2,2,3,2,3,3,2,2,2,2,2,3,2,28102,120974,1,4
2,47,4,3,3,2,2,999,2,3,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,100,2,2,2,2,1,1,2,2,2,3,3,2,2,3,2,3,1,1,2,2,3,2,28102,120974,1,4
2,23,3,5,1,3,3,6,1,3,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,1,2,888,888,3,3,3,3,3,2,3,3,4,3,2,3,2,3,3,2,2,3,3,3,3,3,28102,120974,1,4
2,43,3,3,3,2,4,7,2,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,30,2,4,4,4,2,1,2,2,3,2,1,3,1,3,2,3,2,3,2,3,3,3,28102,120974,1,4
2,33,6,3,1,3,4,4,1,5,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,30,2,2,3,3,3,1,1,1,1,1,1,1,2,3,1,2,1,2,2,2,2,3,28102,120974,1,4
1,37,2,4,1,5,2,6,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,20,5,3,4,4,2,2,3,2,2,1,1,2,2,3,4,2,2,2,2,2,3,2,28102,120974,1,4
1,16,3,7,1,3,2,6,2,2,6,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,30,1,2,2,2,3,2,3,3,2,2,3,3,1,1,3,2,2,3,2,2,3,2,28102,120974,1,4
2,36,6,3,1,3,4,6,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,2,888,888,888,1,4,3,3,3,1,3,3,2,1,4,3,3,3,3,2,2,3,2,2,4,2,28102,120974,1,4
1,29,3,4,1,5,3,7,3,3,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,1,60,4,4,4,4,3,2,3,2,2,2,2,3,2,2,2,3,3,3,3,2,3,2,28102,120974,1,4
2,29,3,5,1,3,999,999,1,999,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,1,1,1,30,2,3,4,2,1,2,3,3,3,2,1,3,2,3,3,3,3,3,4,4,4,3,28111,239339,1,4
1,8,2,1,3,2,4,5,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,888,888,888,999,2,2,2,2,2,3,3,4,3,2,4,3,3,3,4,4,3,3,4,3,3,28111,239339,1,4
1,52,6,5,1,2,4,11,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,300,5,1,1,1,3,2,3,3,4,4,3,4,4,1,3,1,1,4,1,1,4,1,28111,239339,1,4
1,39,3,6,1,2,7,4,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,888,888,888,1,1,4,1,2,4,3,4,4,2,2,2,4,4,4,4,4,4,2,4,4,4,28111,239339,1,4
2,27,4,5,1,3,3,8,2,2,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,50,1,1,1,1,2,2,3,2,3,2,2,3,2,2,3,3,2,3,2,2,3,2,28111,239339,1,4
2,28,5,5,1,2,4,999,2,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,10,3,2,2,1,2,9,4,3,2,2,2,3,2,3,3,2,2,3,2,2,3,2,28111,239339,1,4
1,30,3,7,1,5,1,8,1,2,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,90,2,2,1,1,3,2,3,3,3,2,1,3,1,2,2,3,2,2,1,2,4,2,28111,239339,1,4
2,26,3,6,3,3,2,8,2,3,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,30,1,1,2,1,2,2,3,4,4,4,1,4,3,3,3,2,2,2,2,2,3,2,28111,239339,1,4
2,38,5,4,1,2,5,999,1,1,5,1,1,0,0,0,0,0,0,999,999,999,999,999,999,999,2,888,888,888,5,4,1,1,1,1,2,2,2,2,2,2,2,4,4,2,1,2,4,4,3,4,28111,239339,1,4
2,29,5,5,1,6,1,8,2,2,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,3,2,3,3,3,2,2,3,3,4,1,1,3,3,3,2,3,2,3,3,3,3,3,28111,239339,1,4
1,34,6,1,1,2,5,7,2,2,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,20,1,1,1,1,1,1,2,2,2,3,3,1,2,3,3,2,2,1,2,2,3,3,28111,239339,1,4
1,30,6,1,1,2,5,8,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,15,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,3,2,28111,239339,1,4
2,19,3,6,3,999,3,999,2,3,999,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,1,10,1,2,2,1,2,9,4,4,4,3,2,4,9,2,3,3,3,3,2,9,3,3,28111,239339,1,4
1,22,3,1,1,5,1,10,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,80,1,1,1,1,2,9,3,3,3,2,2,3,2,2,3,3,3,2,2,3,3,2,28111,239339,1,4
1,19,2,3,1,5,3,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,1,2,2,2,2,2,4,3,2,2,1,3,3,2,1,4,3,2,2,3,4,3,28441,8496,4,4
1,35,3,1,1,2,5,8,2,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,1,50,2,2,1,2,3,3,4,4,4,4,4,4,4,4,4,1,2,2,2,3,3,3,28441,8496,4,4
1,21,3,7,1,3,2,4,2,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,30,2,4,1,3,3,3,3,3,3,2,1,3,1,4,3,4,2,3,3,3,3,3,28441,8496,4,4
2,6,2,7,4,888,888,3,2,4,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,2,888,888,888,2,1,1,1,1,2,4,2,4,1,1,4,2,1,1,4,1,4,2,1,4,1,28441,8496,4,4
2,11,2,7,1,3,3,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,2,1,1,1,1,1,4,4,3,4,4,4,4,3,4,3,1,3,4,3,3,3,28441,8496,4,4
